,bias,sentiment,pos,PosScore,NegScore,Gloss,c2,bias probability,Unbiased probability,loglikelihood
5080,"[11, 15]","[23, 0, 2, 0, 1]",n,0.0,0.0,a large unpleasant woman,cow,0.0020417365519589223,0.0015312893043284868,0.2876906335933962
5081,"[0, 3]","[2, 0, 0, 0, 1]",n,0.0,0.0,the killing of animals (as for food),slaughter,0.0005104341379897306,0.0001276074420273739,1.386302922261506
5082,"[0, 3]","[2, 0, 0, 0, 1]",n,0.0,0.25,the savage and excessive killing of many people,slaughter,0.0005104341379897306,0.0001276074420273739,1.386302922261506
5083,"[0, 3]","[2, 0, 0, 0, 1]",n,0.0,0.0,a sound defeat,slaughter,0.0005104341379897306,0.0001276074420273739,1.386302922261506
5084,"[13, 13]","[16, 0, 1, 4, 5]",n,0.0,0.0,"the spatial arrangement of something as distinct from its substance; ""geometry is the mathematical science of shape""",form,0.001786519482964057,0.0017865041883832345,8.561141615412339e-06
5085,"[13, 13]","[16, 0, 1, 4, 5]",n,0.0,0.0,"a mold for setting concrete; ""they built elaborate forms for pouring the foundation""",form,0.001786519482964057,0.0017865041883832345,8.561141615412339e-06
5086,"[13, 13]","[16, 0, 1, 4, 5]",n,0.0,0.0,a life-size dummy used to display clothes,form,0.001786519482964057,0.0017865041883832345,8.561141615412339e-06
5087,"[13, 13]","[16, 0, 1, 4, 5]",n,0.0,0.0,"the visual appearance of something or someone; ""the delicate cast of his features""",form,0.001786519482964057,0.0017865041883832345,8.561141615412339e-06
5088,"[13, 13]","[16, 0, 1, 4, 5]",n,0.0,0.0,"a particular mode in which something is manifested; ""his resentment took the form of extreme hostility""",form,0.001786519482964057,0.0017865041883832345,8.561141615412339e-06
5089,"[13, 13]","[16, 0, 1, 4, 5]",n,0.0,0.0,"any spatial attributes (especially as defined by outline); ""he could barely make out their shapes""",form,0.001786519482964057,0.0017865041883832345,8.561141615412339e-06
5090,"[13, 13]","[16, 0, 1, 4, 5]",n,0.375,0.0,"an ability to perform well; ""he was at the top of his form""; ""the team was off form last night""",form,0.001786519482964057,0.0017865041883832345,8.561141615412339e-06
5091,"[13, 13]","[16, 0, 1, 4, 5]",n,0.0,0.0,"alternative names for the body of a human being; ""Leonardo studied the human body""; ""he has a strong physique""; ""the spirit is willing but the flesh is weak""",form,0.001786519482964057,0.0017865041883832345,8.561141615412339e-06
5092,"[13, 13]","[16, 0, 1, 4, 5]",n,0.0,0.0,"a category of things distinguished by some common characteristic or quality; ""sculpture is a form of art""; ""what kinds of desserts are there?""",form,0.001786519482964057,0.0017865041883832345,8.561141615412339e-06
5093,"[13, 13]","[16, 0, 1, 4, 5]",n,0.0,0.0,"a perceptual structure; ""the composition presents problems for students of musical form""; ""a visual pattern must include not only objects but the spaces between them""",form,0.001786519482964057,0.0017865041883832345,8.561141615412339e-06
5094,"[13, 13]","[16, 0, 1, 4, 5]",n,0.0,0.0,"the phonological or orthographic sound or appearance of a word that can be used to describe or identify something; ""the inflected forms of a word can be represented by a stem and a list of inflections to be attached""",form,0.001786519482964057,0.0017865041883832345,8.561141615412339e-06
5095,"[13, 13]","[16, 0, 1, 4, 5]",n,0.0,0.0,"a printed document with spaces in which to write; ""he filled out his tax form""",form,0.001786519482964057,0.0017865041883832345,8.561141615412339e-06
5096,"[13, 13]","[16, 0, 1, 4, 5]",n,0.0,0.0,"an arrangement of the elements in a composition or discourse; ""the essay was in the form of a dialogue""; ""he first sketches the plot in outline form""",form,0.001786519482964057,0.0017865041883832345,8.561141615412339e-06
5097,"[13, 13]","[16, 0, 1, 4, 5]",n,0.0,0.0,"(biology) a group of organisms within a species that differ in trivial ways from similar groups; ""a new strain of microorganisms""",form,0.001786519482964057,0.0017865041883832345,8.561141615412339e-06
5098,"[13, 13]","[16, 0, 1, 4, 5]",n,0.0,0.0,"a body of students who are taught together; ""early morning classes are always sleepy""",form,0.001786519482964057,0.0017865041883832345,8.561141615412339e-06
5099,"[0, 1]","[1, 0, 0, 0, 0]",n,0.0,0.0,an inclination to favor one group or view or opinion over alternatives,partiality,0.0002552170689948653,0.0001276074420273739,0.6931557417015607
5100,"[0, 1]","[1, 0, 0, 0, 0]",n,0.0,0.0,"a predisposition to like something; ""he had a fondness for whiskey""",partiality,0.0002552170689948653,0.0001276074420273739,0.6931557417015607
5101,"[2, 6]","[7, 0, 1, 0, 0]",n,0.0,0.0,an act that violates the rules of a sport,foul,0.0008932597414820285,0.0003828223260821217,0.847306421528819
5102,"[4, 12]","[11, 1, 1, 1, 2]",a,0.0,0.0,"being the agent or cause; ""determined who was the responsible party""; ""termites were responsible for the damage""",responsible,0.0016589109484666245,0.0006380372101368695,0.9555200061690516
5103,"[4, 12]","[11, 1, 1, 1, 2]",a,0.625,0.0,"worthy of or requiring responsibility or trust; or held accountable; ""a responsible adult""; ""responsible journalism""; ""a responsible position""; ""the captain is responsible for the ship's safety""; ""the cabinet is responsible to the parliament""",responsible,0.0016589109484666245,0.0006380372101368695,0.9555200061690516
5104,"[4, 12]","[11, 1, 1, 1, 2]",a,0.125,0.0,"having an acceptable credit rating; ""a responsible borrower""",responsible,0.0016589109484666245,0.0006380372101368695,0.9555200061690516
5105,"[2, 2]","[3, 0, 1, 0, 0]",n,0.0,0.25,the savage and excessive killing of many people,massacre,0.00038282560349229796,0.0003828223260821217,8.561141615412339e-06
5106,"[92, 36]","[68, 16, 9, 14, 21]",n,0.0,0.0,one of the four playing cards in a deck that have two spots,two,0.004721515776405008,0.011867492108545773,-0.9216730193674163
5107,"[3, 1]","[4, 0, 0, 0, 0]",n,0.125,0.0,"the exposure of an impostor or a fraud; ""he published an expose of the graft and corruption in city government""",expose,0.0002552170689948653,0.0005104297681094956,-0.6931386194183299
5108,"[40, 9]","[27, 0, 5, 7, 10]",n,0.0,0.0,one of four playing cards in a deck having three pips,three,0.0012760853449743266,0.00523190512312233,-1.4109784125686469
5109,"[20, 7]","[10, 0, 5, 3, 9]",n,0.0,0.0,"the act of working out the form of something (as by making a sketch or outline or plan); ""he contributed to the design of a new instrument""",design,0.0010208682759794612,0.002679756282574852,-0.9650723349019719
5110,"[20, 7]","[10, 0, 5, 3, 9]",n,0.0,0.0,"the act of working out the form of something (as by making a sketch or outline or plan); ""he contributed to the design of a new instrument""",design,0.0010208682759794612,0.002679756282574852,-0.9650723349019719
5111,"[20, 7]","[10, 0, 5, 3, 9]",n,0.0,0.0,"a decorative or artistic work; ""the coach had a design on the doors""",design,0.0010208682759794612,0.002679756282574852,-0.9650723349019719
5112,"[20, 7]","[10, 0, 5, 3, 9]",n,0.0,0.0,"a preliminary sketch indicating the plan for something; ""the design of a building""",design,0.0010208682759794612,0.002679756282574852,-0.9650723349019719
5113,"[20, 7]","[10, 0, 5, 3, 9]",n,0.375,0.0,the creation of something in the mind,design,0.0010208682759794612,0.002679756282574852,-0.9650723349019719
5114,"[20, 7]","[10, 0, 5, 3, 9]",n,0.0,0.0,"an arrangement scheme; ""the awkward design of the keyboard made operation difficult""; ""it was an excellent design for living""; ""a plan for seating guests""",design,0.0010208682759794612,0.002679756282574852,-0.9650723349019719
5115,"[20, 7]","[10, 0, 5, 3, 9]",n,0.0,0.0,"something intended as a guide for making something else; ""a blueprint for a house""; ""a pattern for a skirt""",design,0.0010208682759794612,0.002679756282574852,-0.9650723349019719
5116,"[20, 7]","[10, 0, 5, 3, 9]",n,0.0,0.0,"an anticipated outcome that is intended or that guides your planned actions; ""his intent was to provide a new translation""; ""good intentions are not enough""; ""it was created with the conscious aim of answering immediate needs""; ""he made no secret of his designs""",design,0.0010208682759794612,0.002679756282574852,-0.9650723349019719
5117,"[172, 13]","[46, 4, 13, 63, 59]",n,0.0,0.0,the topology of a network whose components are connected to a hub,star,0.001786519482964057,0.022076087470735684,-2.5142257037409053
5118,"[172, 13]","[46, 4, 13, 63, 59]",n,0.0,0.0,a star-shaped character * used in printing,star,0.001786519482964057,0.022076087470735684,-2.5142257037409053
5119,"[172, 13]","[46, 4, 13, 63, 59]",n,0.0,0.0,(astronomy) a celestial body of hot gases that radiates energy derived from thermonuclear reactions in the interior,star,0.001786519482964057,0.022076087470735684,-2.5142257037409053
5120,"[172, 13]","[46, 4, 13, 63, 59]",n,0.0,0.0,any celestial body visible (as a point of light) from the Earth at night,star,0.001786519482964057,0.022076087470735684,-2.5142257037409053
5121,"[172, 13]","[46, 4, 13, 63, 59]",n,0.125,0.0,someone who is dazzlingly skilled in any field,star,0.001786519482964057,0.022076087470735684,-2.5142257037409053
5122,"[172, 13]","[46, 4, 13, 63, 59]",n,0.0,0.0,a performer who receives prominent billing,star,0.001786519482964057,0.022076087470735684,-2.5142257037409053
5123,"[20, 23]","[27, 1, 2, 6, 7]",n,0.0,0.0,a division of an ocean or a large body of salt water partially enclosed by land,sea,0.0030626048279383837,0.002679756282574852,0.13353995376613778
5124,"[1, 0]","[0, 0, 0, 1, 0]",n,0.0,0.0,"(American football) a complete play to advance the football; ""you have four downs to gain ten yards""",down,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
5125,"[1, 0]","[0, 0, 0, 1, 0]",n,0.125,0.0,soft fine feathers,down,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
5126,"[1, 0]","[0, 0, 0, 1, 0]",n,0.0,0.0,fine soft dense hair (as the fine short hair of cattle or deer or the wool of sheep or the undercoat of certain dogs),down,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
5127,"[1, 0]","[0, 0, 0, 1, 0]",n,0.0,0.0,(usually plural) a rolling treeless highland with little soil,down,0.00012760853449743264,0.0002552148840547478,-0.6931386194183299
5128,"[0, 3]","[3, 0, 0, 0, 0]",n,0.0,0.0,murder of a public figure by surprise attack,assassination,0.0005104341379897306,0.0001276074420273739,1.386302922261506
5129,"[0, 3]","[3, 0, 0, 0, 0]",n,0.0,0.25,an attack intended to ruin someone's reputation,assassination,0.0005104341379897306,0.0001276074420273739,1.386302922261506
5130,"[0, 7]","[5, 0, 0, 0, 2]",n,0.125,0.125,"incongruity between what might be expected and what actually occurs; ""the irony of Ireland's copying the nation she most hated""",irony,0.0010208682759794612,0.0001276074420273739,2.0794501028214514
5131,"[0, 7]","[5, 0, 0, 0, 2]",n,0.0,0.0,"witty language used to convey insults or scorn; ""he used sarcasm to upset his opponent""; ""irony is wasted on the stupid""; ""Satire is a sort of glass, wherein beholders do generally discover everybody's face but their own""--Jonathan Swift",irony,0.0010208682759794612,0.0001276074420273739,2.0794501028214514
5132,"[0, 7]","[5, 0, 0, 0, 2]",n,0.0,0.0,a trope that involves incongruity between what is expected and what occurs,irony,0.0010208682759794612,0.0001276074420273739,2.0794501028214514
5133,"[48, 4]","[5, 4, 3, 17, 23]",n,0.0,0.0,the concluding part of any performance,finale,0.0006380426724871633,0.006252764659341321,-2.2823738245349108
5134,"[48, 4]","[5, 4, 3, 17, 23]",n,0.0,0.0,the closing section of a musical composition,finale,0.0006380426724871633,0.006252764659341321,-2.2823738245349108
5135,"[4, 2]","[0, 0, 1, 2, 3]",n,0.375,0.0,"the property of being physically or mentally strong; ""fatigue sapped his strength""",strength,0.00038282560349229796,0.0006380372101368695,-0.5108170626243753
5136,"[4, 2]","[0, 0, 1, 2, 3]",n,0.25,0.0,"capacity to produce strong physiological or chemical effects; ""the toxin's potency""; ""the strength of the drinks""",strength,0.00038282560349229796,0.0006380372101368695,-0.5108170626243753
5137,"[4, 2]","[0, 0, 1, 2, 3]",n,0.125,0.25,"physical energy or intensity; ""he hit with all the force he could muster""; ""it was destroyed by the strength of the gale""; ""a government has not the vitality and forcefulness of a living man""",strength,0.00038282560349229796,0.0006380372101368695,-0.5108170626243753
5138,"[4, 2]","[0, 0, 1, 2, 3]",n,0.125,0.0,"permanence by virtue of the power to resist stress or force; ""they advertised the durability of their products""",strength,0.00038282560349229796,0.0006380372101368695,-0.5108170626243753
5139,"[4, 2]","[0, 0, 1, 2, 3]",n,0.0,0.0,"the amount of energy transmitted (as by acoustic or electromagnetic radiation); ""he adjusted the intensity of the sound""; ""they measured the station's signal strength""",strength,0.00038282560349229796,0.0006380372101368695,-0.5108170626243753
5140,"[4, 2]","[0, 0, 1, 2, 3]",n,0.25,0.0,"an asset of special worth or utility; ""cooking is his forte""",strength,0.00038282560349229796,0.0006380372101368695,-0.5108170626243753
5141,"[4, 2]","[0, 0, 1, 2, 3]",n,0.0,0.0,"the power to induce the taking of a course of action or the embracing of a point of view by means of argument or entreaty; ""the strength of his argument settled the matter""",strength,0.00038282560349229796,0.0006380372101368695,-0.5108170626243753
5142,"[4, 2]","[0, 0, 1, 2, 3]",n,0.0,0.0,"capability in terms of personnel and materiel that affect the capacity to fight a war; ""we faced an army of great strength""; ""politicians have neglected our military posture""",strength,0.00038282560349229796,0.0006380372101368695,-0.5108170626243753
5143,"[16, 6]","[12, 0, 1, 4, 5]",n,0.0,0.0,the capital and largest city of France; and international center of culture and commerce,paris,0.0008932597414820285,0.0021693265144653562,-0.8872946338592875
5144,"[16, 6]","[12, 0, 1, 4, 5]",n,0.0,0.0,a town in northeastern Texas,paris,0.0008932597414820285,0.0021693265144653562,-0.8872946338592875
5145,"[16, 6]","[12, 0, 1, 4, 5]",n,0.0,0.0,(Greek mythology) the prince of Troy who abducted Helen from her husband Menelaus and provoked the Trojan War,paris,0.0008932597414820285,0.0021693265144653562,-0.8872946338592875
5146,"[0, 1]","[1, 0, 0, 0, 0]",a,0.0,0.0,joined by treaty or agreement,allied,0.0002552170689948653,0.0001276074420273739,0.6931557417015607
5147,"[0, 1]","[1, 0, 0, 0, 0]",a,0.0,0.0,"related by common characteristics or ancestry; ""allied species""; ""allied studies""",allied,0.0002552170689948653,0.0001276074420273739,0.6931557417015607
5148,"[0, 1]","[1, 0, 0, 0, 0]",a,0.0,0.0,united in a confederacy or league,allied,0.0002552170689948653,0.0001276074420273739,0.6931557417015607
5149,"[0, 1]","[1, 0, 0, 0, 0]",a,0.0,0.0,"of or relating to or denoting the Allies in World War I; ""an allied offensive""; ""the Allied powers""",allied,0.0002552170689948653,0.0001276074420273739,0.6931557417015607
5150,"[0, 1]","[1, 0, 0, 0, 0]",a,0.0,0.0,"of or relating to or denoting the Allies in World War II; ""an Allied victory""; ""the Allied armies""",allied,0.0002552170689948653,0.0001276074420273739,0.6931557417015607
5151,"[23, 5]","[14, 1, 3, 1, 9]",a,0.25,0.0,"involving financial matters; ""fiscal responsibility""",financial,0.0007656512069845959,0.0030625786086569736,-1.3862857999782752
5152,"[11, 9]","[9, 2, 1, 2, 6]",n,0.0,0.0,"the act of changing one thing or position for another; ""his switch on abortion cost him the election""",shift,0.0012760853449743266,0.0015312893043284868,-0.18231299565233922
5153,"[11, 9]","[9, 2, 1, 2, 6]",n,0.0,0.0,"the act of moving from one place to another; ""his constant shifting disrupted the class""",shift,0.0012760853449743266,0.0015312893043284868,-0.18231299565233922
